,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
1831,1,26,0,0,6,3,5,0,18,3,3,3,12463.0,1319,11144.0,0.655,3996,71,0.543,0.106,0
1832,1,51,1,2,2,1,2,0,37,5,1,4,8511.0,0,8511.0,0.88,3775,62,0.676,0.0,0
1833,1,41,1,5,2,2,2,0,28,5,1,4,4821.0,1426,3395.0,0.898,3571,58,0.933,0.296,1
1834,1,57,1,2,2,3,2,0,45,4,1,2,2480.0,1584,896.0,0.874,3438,66,0.784,0.639,1
1835,1,52,1,1,5,1,0,0,46,5,2,4,8596.0,2019,6577.0,0.677,4017,80,0.6,0.235,0
1836,1,49,1,2,3,1,2,0,39,6,3,2,7223.0,1963,5260.0,0.852,4127,70,0.842,0.272,0
1837,1,52,1,2,6,2,2,0,39,3,2,3,1629.0,978,651.0,0.552,3766,83,0.694,0.6,1
1838,1,44,0,1,6,0,5,0,36,3,2,1,17116.0,1289,15827.0,0.559,3632,50,0.923,0.075,0
1839,0,53,1,4,5,2,2,0,43,1,3,2,13720.0,0,13720.0,0.671,1830,36,0.241,0.0,0
1840,1,47,0,3,6,1,1,0,41,5,3,3,7553.0,660,6893.0,0.549,4079,67,0.457,0.087,0
1841,1,45,1,3,0,1,1,0,39,3,2,4,7109.0,866,6243.0,0.572,4047,75,0.667,0.122,0
1842,1,45,1,4,6,1,1,0,38,4,3,3,1862.0,845,1017.0,0.604,3520,68,0.889,0.454,1
1843,1,36,1,2,0,2,2,0,22,5,3,3,4511.0,754,3757.0,0.905,2597,71,0.919,0.167,1
1844,1,42,1,3,4,1,1,0,29,3,3,4,2533.0,1126,1407.0,0.788,3436,74,0.574,0.445,1
1845,1,46,1,1,2,0,0,0,30,6,2,2,2016.0,797,1219.0,1.108,3772,62,0.879,0.395,1
1846,0,49,1,5,5,1,1,0,44,2,3,4,3893.0,0,3893.0,0.662,1866,37,0.947,0.0,2
1847,1,50,1,0,3,0,1,0,29,5,3,2,5530.0,2034,3496.0,0.647,4836,68,0.744,0.368,1
1848,1,57,0,3,1,2,4,0,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468,1
1849,1,46,0,0,2,0,5,0,36,3,3,2,6853.0,1679,5174.0,0.975,3543,52,1.0,0.245,1
1850,1,38,1,2,0,2,1,0,20,6,1,3,11068.0,1254,9814.0,0.418,3812,64,0.641,0.113,0
1851,1,35,0,2,2,1,4,0,36,5,2,4,5546.0,1829,3717.0,0.673,1770,46,1.0,0.33,1
1852,0,48,1,0,1,1,2,0,41,2,3,4,7277.0,504,6773.0,0.582,2356,40,0.29,0.069,2
1853,1,55,1,2,6,2,2,0,36,5,3,1,1594.0,927,667.0,0.985,3851,65,0.806,0.582,1
1854,1,47,1,2,2,3,3,0,43,3,2,2,2158.0,1170,988.0,0.73,4421,89,0.679,0.542,1
1855,1,37,1,3,0,2,1,0,28,5,2,3,3490.0,1421,2069.0,1.125,3392,80,0.86,0.407,1
1856,1,48,0,5,5,1,4,0,30,3,2,3,2364.0,1619,745.0,0.585,3230,65,0.711,0.685,1
1857,1,49,0,2,3,1,5,0,36,6,2,3,15704.0,0,15704.0,0.924,4253,91,0.685,0.0,0
1858,1,52,1,1,2,2,1,0,43,4,3,3,8748.0,2284,6464.0,0.839,3533,73,0.587,0.261,0
1859,1,44,0,2,5,0,1,0,27,4,2,3,5608.0,1243,4365.0,0.497,3829,74,0.396,0.222,1
1860,1,51,0,1,6,2,4,0,42,4,3,3,3236.0,0,3236.0,0.797,3952,80,0.739,0.0,1
1861,1,45,0,2,4,2,4,0,36,3,1,3,2736.0,2043,693.0,0.801,4550,84,0.75,0.747,1
1862,1,49,0,4,6,2,4,0,35,5,2,2,5195.0,0,5195.0,1.135,3313,69,0.769,0.0,1
1863,1,44,1,3,2,1,1,0,35,6,3,1,6327.0,0,6327.0,0.666,3653,77,0.674,0.0,0
1864,1,42,1,2,1,3,3,0,36,6,1,2,4728.0,1386,3342.0,0.756,4077,70,0.628,0.293,1
1865,1,32,1,1,6,2,0,0,18,5,3,2,6276.0,2289,3987.0,0.637,2637,68,0.388,0.365,0
1866,1,43,1,2,2,2,3,0,36,4,1,4,13430.0,2356,11074.0,0.718,3717,67,0.675,0.175,0
1867,1,62,1,1,2,2,2,0,36,3,1,2,2796.0,0,2796.0,0.563,4820,74,0.644,0.0,1
1868,1,46,1,2,2,1,1,0,38,4,3,3,2457.0,1051,1406.0,0.982,3256,71,0.919,0.428,1
1869,1,62,0,1,6,2,4,0,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197,1
1870,1,42,1,2,2,1,3,0,31,4,2,3,12386.0,980,11406.0,0.656,3274,69,0.568,0.079,0
1871,1,59,1,1,2,2,1,0,53,4,3,2,2136.0,1502,634.0,0.648,1908,37,0.37,0.703,2
1872,1,43,1,2,1,2,3,0,36,3,3,3,10851.0,1101,9750.0,0.702,3688,65,0.757,0.101,0
1873,1,52,1,1,6,0,0,0,41,6,1,2,2717.0,1953,764.0,0.809,3974,70,0.556,0.719,1
1874,1,59,0,2,3,2,5,0,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185,1
1875,1,48,0,1,5,0,4,0,38,3,3,2,4668.0,0,4668.0,0.896,4163,77,0.453,0.0,1
1876,1,40,0,3,0,0,5,0,36,5,2,4,6772.0,0,6772.0,0.483,3658,66,0.65,0.0,0
1877,1,55,1,1,0,2,3,0,42,5,2,4,10696.0,1206,9490.0,0.958,2489,38,0.9,0.113,0
1878,1,48,1,3,3,2,3,0,35,3,3,4,11851.0,0,11851.0,0.43,4498,73,0.622,0.0,0
1879,1,36,1,2,1,2,1,0,31,3,3,2,11558.0,0,11558.0,0.545,2220,53,0.828,0.0,0
1880,0,54,0,3,1,3,4,0,36,3,3,4,1438.3,0,1438.3,0.499,1598,40,0.29,0.0,2
1881,0,44,0,3,5,1,4,0,36,2,3,1,3675.0,2517,1158.0,0.766,1913,35,0.667,0.685,2
1882,1,44,1,2,3,1,3,0,38,6,3,3,9183.0,2191,6992.0,0.582,4503,69,0.643,0.239,0
1883,1,45,0,4,6,1,4,0,36,5,1,1,7924.0,1896,6028.0,1.161,3270,58,0.933,0.239,1
1884,1,44,0,3,5,2,4,0,35,5,2,2,1438.3,0,1438.3,0.978,3966,57,0.781,0.0,1
1885,1,35,1,1,1,2,1,0,24,6,3,2,10467.0,1961,8506.0,0.713,2665,65,0.667,0.187,0
1886,1,55,1,2,2,2,0,0,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0,0
1887,0,43,0,5,2,1,4,0,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,2
1888,1,40,0,4,6,2,4,0,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.844,0.0,0
1889,1,48,0,2,6,2,5,0,40,3,3,4,8012.0,0,8012.0,0.596,2645,63,0.8,0.0,0
1890,1,54,0,1,2,2,4,3,47,6,3,4,12873.0,0,12873.0,1.005,3170,70,0.842,0.0,0
1891,1,46,1,3,2,3,3,0,34,5,3,4,16546.0,1850,14696.0,0.729,4255,75,0.562,0.112,0
1892,1,48,1,3,5,1,1,0,34,5,1,2,11191.0,0,11191.0,0.58,3914,71,0.775,0.0,0
1893,1,65,0,1,5,2,4,0,36,3,2,3,4182.0,0,4182.0,0.691,4046,57,0.629,0.0,1
1894,1,40,0,3,6,2,4,0,28,3,1,4,1647.0,1198,449.0,0.76,4272,76,0.81,0.727,1
1895,1,50,0,1,3,2,4,0,36,6,3,3,1560.0,995,565.0,0.615,1936,58,0.657,0.638,2
1896,1,40,1,5,4,2,2,0,30,3,2,2,1659.0,0,1659.0,0.585,3838,66,0.692,0.0,1
1897,1,36,1,0,2,3,4,0,23,5,2,4,5403.0,1854,3549.0,0.712,4382,74,0.542,0.343,1
1898,1,54,0,1,3,2,1,0,36,6,3,3,4717.0,1590,3127.0,0.802,4216,67,0.595,0.337,1
1899,1,50,1,2,3,2,2,0,40,6,2,2,5180.0,1211,3969.0,0.809,3447,74,0.85,0.234,1
1900,1,41,1,4,3,1,3,0,29,4,2,1,12154.0,2517,9637.0,0.864,3853,71,0.775,0.207,0
1901,1,46,1,4,2,1,2,0,36,3,3,3,3258.0,0,3258.0,0.784,3169,67,0.489,0.0,2
1902,1,44,0,5,3,3,5,0,33,4,3,2,13349.0,0,13349.0,0.882,3534,78,0.902,0.0,0
1903,1,40,0,4,0,1,4,0,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0,1
1904,1,46,0,4,5,1,4,3,36,3,1,4,10961.0,1391,9570.0,0.662,3914,77,0.75,0.127,0
1905,1,48,1,2,6,3,2,0,44,4,3,3,8904.0,1886,7018.0,0.945,3654,65,0.757,0.212,0
1906,1,47,1,4,3,1,1,0,40,4,2,3,2498.0,2258,240.0,0.992,1839,29,0.706,0.904,2
1907,1,42,1,3,2,3,3,0,38,6,1,1,16105.0,724,15381.0,0.949,4631,76,0.767,0.045,0
1908,1,49,0,3,2,3,5,0,44,5,2,1,2222.0,694,1528.0,0.903,4372,65,0.711,0.312,1
1909,0,45,1,2,2,0,1,0,36,2,2,4,9569.0,0,9569.0,0.598,1724,35,0.25,0.0,2
1910,1,40,1,2,2,1,3,0,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384,1
1911,1,40,1,2,2,1,3,0,28,6,2,3,3654.0,1172,2482.0,0.938,4003,67,0.595,0.321,1
1912,1,45,1,2,2,2,3,0,39,6,3,3,1613.0,0,1613.0,0.635,3549,65,0.444,0.0,2
1913,0,38,1,3,0,2,3,0,26,3,3,2,1438.3,0,1438.3,0.399,1585,32,0.455,0.0,2
1914,1,40,0,2,5,1,5,0,29,5,3,3,13126.0,0,13126.0,0.725,4496,61,0.848,0.0,0
1915,1,45,0,3,2,3,4,3,36,3,2,2,14521.0,0,14521.0,0.41,4178,66,0.467,0.0,0
1916,1,50,1,1,3,2,1,0,39,4,1,1,2421.0,1029,1392.0,0.675,2377,56,0.75,0.425,1
1917,1,47,0,5,3,1,4,0,36,5,3,1,1478.0,792,686.0,0.873,4123,67,0.489,0.536,1
1918,1,63,1,1,2,2,2,0,36,6,1,4,2466.0,0,2466.0,1.077,4059,66,0.65,0.0,1
1919,1,30,0,2,4,0,4,0,36,3,1,2,2501.0,1845,656.0,0.668,2933,65,0.806,0.738,1
1920,1,41,1,3,1,2,2,0,30,4,1,3,13602.0,0,13602.0,0.699,3582,69,0.683,0.0,0
1921,1,38,1,3,2,2,4,0,34,5,3,2,3094.0,1317,1777.0,0.957,3607,81,0.884,0.426,1
1922,1,44,0,2,3,1,4,0,32,4,2,3,2485.0,1489,996.0,0.779,3697,77,0.833,0.599,1
1923,1,50,1,1,5,1,3,0,39,6,3,4,14817.0,1463,13354.0,0.795,4014,70,0.628,0.099,0
1924,1,50,1,3,6,1,3,0,39,5,3,4,13824.0,1582,12242.0,0.522,4630,74,0.644,0.114,0
1925,1,46,0,4,0,2,4,0,36,6,1,2,1438.3,0,1438.3,0.749,3880,74,0.721,0.0,1
1926,1,51,1,0,6,1,2,0,43,4,1,2,3797.0,1202,2595.0,0.695,4191,65,0.757,0.317,1
1927,1,53,0,1,2,2,4,0,43,6,3,4,6189.0,0,6189.0,0.538,5004,65,0.806,0.0,1
1928,1,49,0,1,6,1,1,0,37,5,2,4,3943.0,1135,2808.0,0.672,4180,82,0.783,0.288,1
1929,1,54,1,2,4,0,0,0,43,3,2,2,5569.0,968,4601.0,0.949,2600,60,0.714,0.174,0
1930,1,50,1,1,0,1,3,0,36,5,2,3,2418.0,1720,698.0,1.019,3896,58,0.812,0.711,1
1931,1,45,1,4,6,2,4,0,36,5,2,3,1963.0,1549,414.0,0.778,3718,75,0.596,0.789,1
1932,1,46,0,2,3,3,5,0,32,4,1,3,7966.0,1423,6543.0,0.987,3780,75,0.923,0.179,1
1933,1,51,0,3,2,1,4,0,44,6,1,3,7742.0,2024,5718.0,0.929,3507,69,0.568,0.261,1
1934,1,63,0,0,3,2,4,0,36,4,3,3,2074.0,1688,386.0,0.62,4232,75,0.5,0.814,1
1935,0,54,0,3,2,0,1,0,34,2,3,4,4948.0,0,4948.0,0.392,1796,41,0.519,0.0,2
1936,1,51,1,1,5,1,2,0,44,4,2,3,4988.0,0,4988.0,0.619,3890,74,0.644,0.0,0
1937,1,30,1,0,6,2,1,0,20,3,1,3,6607.0,2517,4090.0,0.854,3046,73,0.78,0.381,1
1938,1,40,0,2,5,3,1,3,28,5,3,4,16903.0,1507,15396.0,0.97,3819,61,0.525,0.089,0
1939,1,52,1,3,0,1,2,0,48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0.0,1
1940,0,51,0,3,6,2,1,0,38,3,3,3,5026.0,0,5026.0,0.564,1844,37,0.609,0.0,2
1941,1,51,0,1,2,2,5,0,41,3,2,2,9352.0,1429,7923.0,0.728,3536,71,0.69,0.153,0
1942,1,46,1,2,0,2,2,0,36,3,3,2,4939.0,1296,3643.0,0.911,2150,43,0.87,0.262,1
1943,1,47,0,3,2,1,1,0,41,4,1,4,6602.0,1224,5378.0,0.665,3163,73,0.825,0.185,1
1944,0,45,1,3,2,1,3,0,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,2
1945,1,47,0,2,2,1,1,0,36,5,2,3,2255.0,1733,522.0,0.903,4772,83,0.729,0.769,1
1946,1,41,0,2,2,2,4,1,36,5,3,4,15704.0,1991,13713.0,0.699,4487,71,0.543,0.127,0
1947,1,46,1,2,6,1,2,0,36,3,2,2,5746.0,1572,4174.0,0.937,3446,56,1.0,0.274,1
1948,0,47,0,1,1,1,1,0,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0.0,2
1949,1,54,1,3,2,3,3,0,47,6,2,4,15108.0,1288,13820.0,0.684,3713,65,0.512,0.085,0
1950,1,42,0,3,2,2,1,3,26,6,2,2,15104.0,1204,13900.0,0.824,4259,79,0.58,0.08,0
1951,1,39,0,1,2,1,4,0,36,3,3,1,2490.0,1281,1209.0,0.551,1902,34,0.619,0.514,2
1952,1,45,1,1,2,1,4,0,33,4,3,4,2009.0,1795,214.0,0.645,3172,55,0.719,0.893,1
1953,1,46,1,4,6,1,2,0,29,6,3,2,5735.0,2410,3325.0,0.616,3908,75,0.63,0.42,1
1954,1,48,1,3,3,3,3,0,36,3,1,3,7633.0,1707,5926.0,0.529,1807,58,0.657,0.224,0
1955,1,42,1,3,6,1,1,0,29,4,3,4,6698.0,1327,5371.0,0.798,4065,77,0.711,0.198,0
1956,1,45,0,2,6,2,4,0,27,6,3,3,1438.3,0,1438.3,0.683,2598,59,0.595,0.0,2
1957,1,50,0,3,5,2,4,0,41,4,2,2,2563.0,1860,703.0,0.68,3774,83,0.804,0.726,1
1958,1,45,0,2,1,2,5,0,36,4,2,4,7738.0,947,6791.0,0.845,4255,61,0.694,0.122,1
1959,1,51,1,2,0,2,0,0,40,6,3,3,8706.0,868,7838.0,0.991,3203,54,0.929,0.1,0
1960,1,52,0,3,3,1,5,0,43,4,3,2,4798.0,0,4798.0,0.583,3967,72,0.636,0.0,1
1961,0,43,1,3,3,2,2,0,38,2,3,2,12254.0,0,12254.0,0.705,2129,42,0.355,0.0,0
1962,1,49,1,3,1,1,3,0,36,4,1,4,9549.0,0,9549.0,0.712,4629,76,0.652,0.0,0
1963,1,37,1,2,5,0,4,3,36,3,3,2,11568.0,1846,9722.0,0.755,1701,44,1.095,0.16,0
1964,1,48,0,3,6,1,4,0,36,3,1,4,6197.0,1219,4978.0,0.552,3825,67,0.675,0.197,1
1965,1,49,1,2,6,1,1,0,36,4,3,4,5137.0,0,5137.0,0.612,2043,52,1.0,0.0,0
1966,1,50,0,0,2,2,4,0,36,5,1,4,7238.0,2111,5127.0,1.085,2025,36,1.118,0.292,1
1967,1,50,1,3,3,1,3,0,40,6,2,4,4514.0,2016,2498.0,0.313,4107,59,0.639,0.447,2
1968,1,44,0,4,5,1,5,0,38,6,1,2,5366.0,968,4398.0,0.992,4558,56,0.75,0.18,1
1969,1,48,0,2,2,1,1,0,43,3,2,4,9559.0,1514,8045.0,0.716,4064,70,0.556,0.158,0
1970,1,51,0,5,6,1,4,0,39,6,2,4,5455.0,1217,4238.0,0.66,3863,67,0.811,0.223,1
1971,1,59,0,1,5,3,4,0,45,6,3,3,9899.0,2023,7876.0,0.445,4579,73,0.622,0.204,0
1972,1,45,1,4,2,2,1,3,37,4,3,4,15578.0,0,15578.0,0.716,4449,81,0.723,0.0,0
1973,1,50,0,1,2,1,5,0,41,6,2,2,15641.0,2379,13262.0,0.816,3769,76,0.617,0.152,0
1974,1,46,1,4,0,2,2,0,34,5,3,4,2369.0,1405,964.0,0.624,3034,51,0.889,0.593,1
1975,1,38,0,3,6,3,1,0,36,6,1,3,3509.0,1819,1690.0,0.894,4712,84,0.909,0.518,1
1976,1,51,0,1,2,2,4,0,47,6,3,4,2469.0,1491,978.0,0.869,4351,62,0.632,0.604,1
1977,1,47,0,3,5,1,4,3,27,5,3,4,14335.0,938,13397.0,0.445,3610,75,0.531,0.065,0
1978,1,49,0,4,6,2,4,0,36,4,1,4,1976.0,1694,282.0,1.054,3675,81,0.841,0.857,1
1979,0,39,0,5,2,1,4,0,36,3,3,3,3664.0,0,3664.0,0.419,1479,44,0.913,0.0,2
1980,1,44,0,2,6,1,4,0,30,3,1,4,3734.0,0,3734.0,0.954,3144,62,0.722,0.0,1
1981,1,40,1,2,2,2,1,0,36,3,2,3,6033.0,0,6033.0,0.834,4505,74,0.721,0.0,0
1982,1,56,1,3,3,1,3,0,45,5,2,2,4531.0,0,4531.0,0.491,1425,27,1.077,0.0,2
1983,1,45,0,3,5,3,4,0,36,4,4,3,6245.0,0,6245.0,0.554,2521,50,0.667,0.0,2
1984,1,43,0,2,6,1,4,0,37,5,2,3,4188.0,0,4188.0,0.565,3492,69,0.683,0.0,1
1985,1,28,1,0,3,2,4,0,36,6,3,4,2295.0,1015,1280.0,1.04,3366,82,0.708,0.442,1
1986,0,54,1,2,2,2,3,0,36,5,3,3,12342.0,0,12342.0,0.431,1430,37,0.423,0.0,0
1987,1,55,0,1,0,3,4,0,36,4,2,4,1928.0,1125,803.0,0.911,2190,30,0.667,0.584,2
1988,1,62,1,1,5,2,2,0,49,4,1,2,12814.0,1010,11804.0,0.869,3566,76,0.551,0.079,0
1989,1,49,0,2,5,1,4,0,34,6,2,4,5242.0,1465,3777.0,1.025,4098,68,0.789,0.279,1
1990,0,48,1,3,2,1,2,0,37,5,2,2,8808.0,390,8418.0,0.628,1905,42,0.448,0.044,2
1991,1,43,0,3,2,2,4,0,35,3,1,2,4469.0,2002,2467.0,0.669,2111,38,0.462,0.448,2
1992,1,51,1,1,1,1,3,0,44,5,2,4,8031.0,1167,6864.0,0.549,3576,77,0.791,0.145,0
1993,1,48,1,4,3,3,2,0,41,4,1,3,9728.0,0,9728.0,0.806,3756,57,0.727,0.0,0
1994,1,47,0,5,1,1,1,0,40,6,1,1,4748.0,1008,3740.0,0.484,3197,70,0.707,0.212,1
1995,1,56,1,2,5,0,1,0,45,3,1,3,6331.0,1420,4911.0,0.529,3527,69,0.438,0.224,0
1996,1,43,1,2,6,2,1,0,31,6,1,1,9662.0,817,8845.0,0.679,3817,70,0.489,0.085,0
1997,0,47,0,2,2,1,4,0,36,6,3,2,1693.0,1088,605.0,0.532,2104,40,0.739,0.643,2
1998,1,49,0,3,6,1,4,0,36,5,2,4,2964.0,2043,921.0,0.692,4345,69,0.468,0.689,1
1999,1,48,0,2,3,2,4,0,36,3,3,3,5483.0,535,4948.0,0.681,2051,49,0.633,0.098,2
2000,0,40,1,3,2,1,2,0,27,4,2,3,15186.0,0,15186.0,0.483,1884,33,0.435,0.0,0
2001,1,43,0,2,3,1,4,0,37,4,2,2,3125.0,2517,608.0,0.73,4422,71,0.732,0.805,1
2002,1,42,1,3,2,2,2,0,31,3,3,4,2934.0,2517,417.0,0.868,2484,55,0.774,0.858,1
2003,0,50,0,1,1,2,1,0,36,6,3,2,5349.0,2391,2958.0,0.671,2122,46,0.394,0.447,2
2004,1,50,1,4,0,1,0,0,36,6,1,4,7084.0,0,7084.0,0.889,3838,66,0.737,0.0,0
2005,1,51,0,2,6,2,4,0,36,3,1,3,3537.0,0,3537.0,0.647,4101,80,0.702,0.0,1
2006,1,47,1,5,1,2,4,0,36,3,1,2,8896.0,1338,7558.0,0.741,4252,70,0.591,0.15,0
2007,1,49,1,0,6,1,2,0,39,6,2,4,10177.0,1748,8429.0,0.622,3557,64,0.939,0.172,0
2008,1,42,0,3,3,1,4,0,33,5,2,4,6848.0,0,6848.0,0.962,4006,82,0.822,0.0,1
2009,1,42,1,1,2,1,2,0,33,6,2,3,17165.0,1153,16012.0,0.578,4063,62,0.676,0.067,0
2010,1,53,1,3,2,2,0,0,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548,1
2011,1,51,1,2,6,1,3,0,39,4,3,2,9773.0,1998,7775.0,0.782,3578,71,0.775,0.204,0
2012,1,50,0,1,6,1,5,0,31,5,3,1,3668.0,0,3668.0,0.62,4430,76,0.617,0.0,1
2013,1,64,1,0,2,2,4,0,36,3,2,4,3196.0,0,3196.0,0.578,3412,72,0.674,0.0,2
2014,1,52,0,2,3,2,4,0,47,5,2,3,7030.0,994,6036.0,0.725,3211,69,0.725,0.141,1
2015,0,47,1,5,3,1,3,0,37,2,2,2,9410.0,0,9410.0,0.586,2178,41,0.864,0.0,0
2016,1,45,0,0,2,1,4,0,38,4,3,3,4096.0,1468,2628.0,0.627,3490,66,0.737,0.358,1
2017,1,43,0,2,2,1,5,0,34,6,1,4,7210.0,782,6428.0,0.733,4249,75,0.5,0.108,1
2018,1,47,0,3,2,3,5,0,34,5,1,4,18064.0,2039,16025.0,0.89,4435,88,0.796,0.113,0
2019,1,42,0,3,2,2,4,0,35,5,2,4,5596.0,1086,4510.0,0.587,3896,65,0.757,0.194,1
2020,1,52,0,2,5,1,4,0,43,3,3,3,6897.0,640,6257.0,1.052,2781,57,0.839,0.093,1
2021,1,48,0,3,4,1,4,3,40,6,3,3,13991.0,1580,12411.0,0.864,4100,74,0.721,0.113,0
2022,1,44,1,3,4,1,1,0,36,5,2,2,11366.0,2109,9257.0,0.993,3495,70,0.795,0.186,0
2023,1,40,0,3,3,2,4,0,34,5,1,3,1707.0,989,718.0,0.555,3935,76,0.52,0.579,1
2024,1,41,1,5,6,3,3,0,29,6,2,1,11191.0,0,11191.0,0.808,3839,73,0.78,0.0,0
2025,1,42,0,5,0,1,4,0,31,3,1,2,3476.0,700,2776.0,0.604,4364,88,0.517,0.201,1
2026,1,44,1,4,2,2,2,0,25,3,3,2,10534.0,0,10534.0,0.985,3456,72,0.636,0.0,0
2027,1,51,1,3,2,2,3,0,43,4,2,3,10458.0,0,10458.0,0.587,3481,51,0.5,0.0,0
2028,0,40,1,4,3,1,2,0,29,3,3,2,12544.0,1636,10908.0,0.503,1758,51,0.457,0.13,0
2029,1,46,1,5,1,2,2,0,39,4,3,3,11464.0,0,11464.0,1.02,3660,55,1.037,0.0,0
2030,1,50,1,1,5,1,0,0,44,5,2,4,3104.0,1791,1313.0,1.048,4006,76,0.81,0.577,1
2031,1,48,1,1,6,1,2,0,36,4,1,3,11770.0,1813,9957.0,0.623,3280,70,0.667,0.154,0
2032,1,44,1,4,6,2,2,0,36,3,1,4,10998.0,1586,9412.0,0.907,2237,33,0.435,0.144,0
2033,1,42,0,4,6,1,4,0,37,3,1,3,2757.0,1785,972.0,0.735,3766,69,0.605,0.647,1
2034,1,46,1,3,5,2,2,0,36,5,1,2,5489.0,1189,4300.0,0.95,3215,64,0.882,0.217,1
2035,0,42,1,3,2,1,4,0,38,2,3,3,6967.0,1767,5200.0,0.54,1919,38,0.52,0.254,2
2036,1,53,0,3,5,2,4,0,48,5,3,1,4908.0,1429,3479.0,0.745,3535,65,0.667,0.291,1
2037,1,52,1,2,3,2,1,0,36,3,1,3,1470.0,0,1470.0,0.64,4095,63,0.75,0.0,1
2038,1,53,1,4,0,2,2,0,45,5,3,2,14366.0,888,13478.0,0.638,3868,66,0.61,0.062,0
2039,1,54,0,0,6,2,1,0,35,4,1,3,9231.0,1642,7589.0,0.416,4676,68,0.659,0.178,0
2040,1,52,0,1,5,2,5,0,40,5,1,3,2259.0,1721,538.0,0.682,1852,38,0.81,0.762,1
2041,1,64,0,0,2,2,4,0,53,5,3,4,6663.0,765,5898.0,1.129,4583,78,0.857,0.115,1
2042,1,47,0,4,6,3,4,0,34,6,2,4,2424.0,0,2424.0,0.662,3890,66,0.65,0.0,1
2043,1,45,0,5,0,2,1,3,39,3,2,2,15677.0,1227,14450.0,0.76,3818,81,0.588,0.078,0
2044,1,41,1,4,2,0,1,0,30,4,2,3,2334.0,1138,1196.0,0.826,2155,48,0.714,0.488,2
2045,1,56,0,3,0,2,5,0,43,6,1,3,1816.0,1052,764.0,0.547,4175,65,0.667,0.579,1
2046,1,52,0,2,2,1,4,0,36,3,1,3,4950.0,1829,3121.0,0.671,4529,73,0.872,0.369,1
2047,1,57,1,1,2,1,2,0,36,4,1,3,9037.0,1544,7493.0,0.321,1627,27,0.5,0.171,2
2048,1,46,0,3,0,2,4,0,42,3,2,4,7616.0,1251,6365.0,0.581,2006,52,0.405,0.164,2
2049,1,38,1,2,6,0,1,0,28,3,3,4,11209.0,1165,10044.0,0.966,4614,96,0.714,0.104,0
2050,1,57,0,1,3,2,4,0,45,5,2,4,5330.0,0,5330.0,0.515,3525,79,0.837,0.0,1
2051,1,50,0,1,6,2,5,0,32,6,1,4,5916.0,983,4933.0,0.761,3752,75,0.974,0.166,1
2052,1,42,1,4,3,2,2,0,33,5,1,3,9442.0,838,8604.0,0.654,3157,63,0.853,0.089,0
2053,1,51,0,3,6,2,4,0,39,5,1,3,2990.0,0,2990.0,0.598,4065,76,0.767,0.0,1
2054,0,44,1,4,5,1,1,0,33,5,4,3,1527.0,0,1527.0,0.531,1877,38,0.462,0.0,2
2055,1,45,1,1,2,2,2,0,36,3,1,3,6022.0,1433,4589.0,0.955,3433,68,0.943,0.238,1
2056,1,63,1,1,3,2,4,0,51,5,3,2,6102.0,0,6102.0,0.639,4527,67,0.558,0.0,0
2057,1,33,0,2,2,0,4,0,24,3,1,2,6803.0,2296,4507.0,0.754,2603,47,1.043,0.337,1
2058,1,46,1,3,2,2,3,0,38,4,1,2,8101.0,1266,6835.0,0.615,3226,53,0.71,0.156,0
2059,1,41,0,4,2,1,4,0,36,4,1,1,4632.0,0,4632.0,0.637,4306,63,0.75,0.0,1
2060,1,58,0,1,2,2,1,0,46,3,3,3,1996.0,1850,146.0,0.952,3421,55,0.719,0.927,1
2061,1,51,1,3,1,1,0,0,42,4,1,2,11600.0,738,10862.0,0.692,3488,80,0.778,0.064,0
2062,1,35,1,1,6,2,1,0,25,5,3,3,2657.0,1983,674.0,0.831,2591,59,0.903,0.746,1
2063,1,42,0,5,2,2,4,0,36,4,2,2,8464.0,1002,7462.0,0.598,4227,92,0.84,0.118,1
2064,1,51,1,3,3,2,1,0,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,0
2065,1,45,0,2,2,0,4,0,33,6,3,3,3855.0,1188,2667.0,0.927,3885,83,0.627,0.308,1
2066,1,39,0,1,2,2,4,0,24,4,3,3,2310.0,1306,1004.0,0.525,4343,74,0.682,0.565,1
